subID,subCode,V1,V2,V3,sdV1,sdV2,sdV3,ID1,ID2,ID3,chosenItem,RT,larger,smaller,distractor
20,S20SG,1.5,2.125,0.625,0,0.176776695296637,0.176776695296637,5,7,27,2,1.222082031,1,0,0
20,S20SG,1.25,2.5,0.5,0.353553390593274,0.353553390593274,0,15,25,24,2,1.674316781,1,0,0
20,S20SG,1.75,2.5,0,0.353553390593274,0.353553390593274,0,26,25,30,1,6.211279549,0,1,0
20,S20SG,1.25,1.5,0.5,0.353553390593274,0,0,15,5,24,2,1.57366742,1,0,0
20,S20SG,1.75,2.5,0.625,0.353553390593274,0.353553390593274,0.176776695296637,26,25,27,1,3.180994784,0,1,0
20,S20SG,1.75,2.125,0.75,0,0.176776695296637,0,20,7,22,2,1.222177369,1,0,0
20,S20SG,1.75,2.25,0.175,0.353553390593274,0.353553390593274,0.106066017177982,26,4,6,2,1.389554288,1,0,0
20,S20SG,2.125,2.25,0,0.176776695296637,0.353553390593274,0,7,4,30,1,2.293649228,0,1,0
20,S20SG,1.25,1.75,0.75,0.353553390593274,0,0,21,20,22,2,2.377166666,1,0,0
20,S20SG,1.25,1.5,0.75,0.353553390593274,0,0,21,17,12,2,1.623868342,1,0,0
20,S20SG,1.25,2.25,0.75,0.353553390593274,0.353553390593274,0,15,4,22,2,1.305787978,1,0,0
20,S20SG,1.25,2.25,0.175,0.353553390593274,0.353553390593274,0.106066017177982,15,4,6,2,1.356004148,1,0,0
20,S20SG,1.75,2.25,0.5,0.353553390593274,0.353553390593274,0,26,4,24,2,3.170886999,1,0,0
20,S20SG,1.25,1.75,0.5,0.353553390593274,0,0,21,20,24,2,1.489939001,1,0,0
20,S20SG,1.25,2.125,0.75,0.353553390593274,0.176776695296637,0,15,7,12,2,1.506681825,1,0,0
20,S20SG,1.25,2.5,0.75,0.353553390593274,0.353553390593274,0,21,25,12,2,1.690772363,1,0,0
20,S20SG,1.5,2.125,0,0,0.176776695296637,0,17,7,10,2,1.188802033,1,0,0
20,S20SG,1.5,1.5,0.75,0,0,0,5,17,12,1,1.808224952,NaN,NaN,NaN
20,S20SG,1.25,1.75,0.75,0.353553390593274,0,0,16,20,22,2,2.661973804,1,0,0
20,S20SG,1.25,1.5,0.625,0.353553390593274,0,0.176776695296637,21,5,27,2,1.339344619,1,0,0
20,S20SG,1.75,1.75,0.625,0,0.353553390593274,0.176776695296637,20,26,27,2,2.611764138,NaN,NaN,NaN
20,S20SG,1.25,1.5,0,0.353553390593274,0,0,16,5,30,2,1.791392646,1,0,0
20,S20SG,2.125,2.25,0.5,0.176776695296637,0.353553390593274,0,7,4,24,1,1.774750471,0,1,0
20,S20SG,1.25,1.5,0,0.353553390593274,0,0,16,17,13,1,2.862911853,0,1,0
20,S20SG,1.25,2.5,0,0.353553390593274,0.353553390593274,0,16,25,1,2,2.477942606,1,0,0
20,S20SG,1.5,1.75,0,0,0,0,5,20,13,1,1.757896068,0,1,0
20,S20SG,1.5,2.125,0,0,0.176776695296637,0,5,7,10,2,1.17189355,1,0,0
20,S20SG,1.75,2.25,0,0.353553390593274,0.353553390593274,0,26,4,10,2,5.3574507,1,0,0
20,S20SG,1.5,2.5,0.625,0,0.353553390593274,0.176776695296637,17,25,27,2,5.05599167,1,0,0
20,S20SG,1.25,2.5,0,0.353553390593274,0.353553390593274,0,15,25,1,2,1.72445019,1,0,0
20,S20SG,1.25,1.25,0.625,0.353553390593274,0.353553390593274,0.176776695296637,15,21,27,2,3.298175492,NaN,NaN,NaN
20,S20SG,1.25,2.25,1,0.353553390593274,0.353553390593274,0,16,4,14,2,2.628504884,1,0,0
20,S20SG,1.25,2.5,0,0.353553390593274,0.353553390593274,0,21,25,30,2,1.908559846,1,0,0
20,S20SG,1.25,1.5,0.175,0.353553390593274,0,0.106066017177982,15,5,6,2,1.975637316,1,0,0
20,S20SG,1.25,2.125,0,0.353553390593274,0.176776695296637,0,15,7,13,2,1.958920157,1,0,0
20,S20SG,1.5,2.5,0.175,0,0.353553390593274,0.106066017177982,5,25,6,2,1.875102546,1,0,0
20,S20SG,1.25,1.75,0,0.353553390593274,0.353553390593274,0,16,26,30,2,1.707662834,1,0,0
20,S20SG,1.75,2.25,0,0,0.353553390593274,0,20,4,30,2,1.741178196,1,0,0
20,S20SG,1.25,1.75,0,0.353553390593274,0.353553390593274,0,15,26,10,2,1.255652824,1,0,0
20,S20SG,1.25,1.5,0.75,0.353553390593274,0,0,16,17,22,1,1.757899229,0,1,0
20,S20SG,1.75,2.5,0,0.353553390593274,0.353553390593274,0,26,25,10,1,4.771516235,0,1,0
20,S20SG,1.25,1.5,0,0.353553390593274,0,0,16,5,13,2,2.729020102,1,0,0
20,S20SG,1.25,1.5,0.625,0.353553390593274,0,0.176776695296637,21,17,27,2,1.32264252,1,0,0
20,S20SG,1.25,1.25,0,0.353553390593274,0.353553390593274,0,15,16,10,2,2.109492608,NaN,NaN,NaN
20,S20SG,1.25,1.5,0.75,0.353553390593274,0,0,15,5,22,2,5.441040355,1,0,0
20,S20SG,1.25,2.125,0.625,0.353553390593274,0.176776695296637,0.176776695296637,21,7,27,2,1.573624069,1,0,0
20,S20SG,1.5,2.25,0,0,0.353553390593274,0,17,4,10,2,1.339446697,1,0,0
20,S20SG,1.5,2.125,0,0,0.176776695296637,0,17,7,13,2,1.30587162,1,0,0
20,S20SG,1.25,1.75,0.175,0.353553390593274,0.353553390593274,0.106066017177982,16,26,6,2,1.289155583,1,0,0
20,S20SG,1.25,2.125,0,0.353553390593274,0.176776695296637,0,21,7,13,2,1.155212205,1,0,0
21,S21RS,2.25,2.25,1.25,1.06066017177982,1.06066017177982,0.353553390593274,6,13,20,2,2.871161388,NaN,NaN,NaN
21,S21RS,2.25,2.625,0.51,1.06066017177982,0.530330085889911,0.692964645562817,26,18,30,2,3.338696663,1,0,0
21,S21RS,2.25,2.75,1.75,1.06066017177982,0.353553390593274,0.353553390593274,26,21,25,2,2.604300497,1,0,0
21,S21RS,2.25,2.25,1.25,1.06066017177982,0.353553390593274,0.353553390593274,4,19,20,2,1.886426065,NaN,NaN,NaN
21,S21RS,2.25,2.625,1.75,1.06066017177982,0.530330085889911,0.353553390593274,26,18,8,3,3.171888717,0,0,1
21,S21RS,2.25,3.25,1,1.06066017177982,1.06066017177982,0,4,3,15,2,1.53587822,1,0,0
21,S21RS,2.25,3.25,1.25,1.06066017177982,1.06066017177982,0.353553390593274,4,3,20,2,1.60264961,1,0,0
21,S21RS,2.25,2.75,1.25,1.06066017177982,0.353553390593274,0.353553390593274,4,21,20,2,2.921464111,1,0,0
21,S21RS,2.625,3.25,2,0.530330085889911,1.06066017177982,1.4142135623731,18,3,14,2,1.485851097,1,0,0
21,S21RS,2.25,2.75,1,0.353553390593274,0.353553390593274,0,19,21,15,2,5.07505435,1,0,0
21,S21RS,2.25,3.5,0.025,1.06066017177982,0.707106781186548,0.00707106781186547,4,11,28,2,2.604319735,1,0,0
21,S21RS,2.25,2.25,1,0.353553390593274,1.06066017177982,0,19,26,15,2,6.410563811,NaN,NaN,NaN
21,S21RS,2.005,2.25,1.75,0.00707106781186532,1.06066017177982,0.353553390593274,1,13,8,1,1.80307004,0,1,0
21,S21RS,2.25,2.625,1.75,1.06066017177982,0.530330085889911,0.353553390593274,13,18,8,3,7.629178748,0,0,1
21,S21RS,2.625,3.5,1.75,0.530330085889911,0.707106781186548,0.353553390593274,18,11,8,2,1.585969134,1,0,0
21,S21RS,2.25,3.5,1.75,1.06066017177982,0.707106781186548,0.353553390593274,6,11,8,2,1.252049239,1,0,0
21,S21RS,2.25,2.75,2,1.06066017177982,0.353553390593274,0,6,21,24,3,4.524146434,0,0,1
21,S21RS,2.005,2.25,2,0.00707106781186532,1.06066017177982,0,1,6,24,1,1.953259736,0,1,0
21,S21RS,2.25,2.25,2,1.06066017177982,1.06066017177982,0,13,26,24,2,2.170238661,NaN,NaN,NaN
21,S21RS,2.005,2.25,0.02,0.00707106781186532,1.06066017177982,0,1,13,9,1,1.786148462,0,1,0
21,S21RS,2.005,2.625,0.025,0.00707106781186532,0.530330085889911,0.00707106781186547,1,18,28,1,1.619448791,0,1,0
21,S21RS,2.625,3.25,1.25,0.530330085889911,1.06066017177982,0.353553390593274,18,3,20,2,1.953209793,1,0,0
21,S21RS,2.25,2.75,0.51,1.06066017177982,0.353553390593274,0.692964645562817,13,21,30,2,1.552577733,1,0,0
21,S21RS,2.25,2.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,13,26,8,2,1.903146499,NaN,NaN,NaN
21,S21RS,2.25,2.25,1.125,1.06066017177982,1.06066017177982,1.23743686707646,6,13,2,2,2.35377833,NaN,NaN,NaN
21,S21RS,2.005,3.5,2,0.00707106781186532,0.707106781186548,0,1,11,24,2,1.519079248,1,0,0
21,S21RS,2.25,3.5,2,1.06066017177982,0.707106781186548,1.4142135623731,26,11,14,2,1.185247418,1,0,0
21,S21RS,2.25,2.75,1.25,1.06066017177982,0.353553390593274,0.353553390593274,6,21,20,2,2.420647877,1,0,0
21,S21RS,2.005,2.75,1,0.00707106781186532,0.353553390593274,0,1,21,15,2,2.671057053,1,0,0
21,S21RS,2.25,3.25,1.25,0.353553390593274,1.06066017177982,0.353553390593274,19,3,20,2,0.901572796,1,0,0
21,S21RS,2.005,2.25,1.75,0.00707106781186532,1.06066017177982,0.353553390593274,1,4,8,1,1.886458921,0,1,0
21,S21RS,2.625,3.25,1.75,0.530330085889911,1.06066017177982,0.353553390593274,18,3,25,2,2.186939078,1,0,0
21,S21RS,2.625,2.75,1.25,0.530330085889911,0.353553390593274,0.353553390593274,18,21,20,2,3.439021048,1,0,0
21,S21RS,2.25,2.25,1.125,1.06066017177982,1.06066017177982,1.23743686707646,4,26,2,2,3.839656012,NaN,NaN,NaN
21,S21RS,2.25,3.5,1,1.06066017177982,0.707106781186548,0,4,11,15,2,1.118508292,1,0,0
21,S21RS,2.25,2.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,13,26,25,2,4.791231458,NaN,NaN,NaN
21,S21RS,2.25,2.25,1.75,0.353553390593274,1.06066017177982,0.353553390593274,19,26,25,2,2.454054335,NaN,NaN,NaN
21,S21RS,2.25,2.625,1,1.06066017177982,0.530330085889911,0,4,18,15,2,2.971562356,1,0,0
21,S21RS,3.25,3.5,2,1.06066017177982,0.707106781186548,0,3,11,24,1,4.507417417,0,1,0
21,S21RS,2.625,3.25,2,0.530330085889911,1.06066017177982,0,18,3,24,2,1.268775483,1,0,0
21,S21RS,2.25,2.25,2,1.06066017177982,1.06066017177982,1.4142135623731,13,26,14,2,3.589243374,NaN,NaN,NaN
21,S21RS,2.005,3.5,1.125,0.00707106781186532,0.707106781186548,1.23743686707646,1,11,2,2,1.585924994,1,0,0
21,S21RS,2.25,2.75,1.125,1.06066017177982,0.353553390593274,1.23743686707646,4,21,2,2,3.055120203,1,0,0
21,S21RS,2.25,2.625,2,1.06066017177982,0.530330085889911,1.4142135623731,13,18,14,2,2.18692953,1,0,0
21,S21RS,2.25,3.25,2,1.06066017177982,1.06066017177982,0,13,3,24,2,1.185222491,1,0,0
21,S21RS,2.005,3.25,0.51,0.00707106781186532,1.06066017177982,0.692964645562817,1,3,30,2,2.303771472,1,0,0
21,S21RS,2.25,2.25,2,1.06066017177982,1.06066017177982,1.4142135623731,4,13,14,2,2.687764898,NaN,NaN,NaN
21,S21RS,2.25,2.625,0.02,1.06066017177982,0.530330085889911,0,13,18,9,2,2.537487982,1,0,0
21,S21RS,2.25,2.25,2,1.06066017177982,0.353553390593274,1.4142135623731,6,19,14,2,3.939918719,NaN,NaN,NaN
21,S21RS,2.25,3.5,1.75,1.06066017177982,0.707106781186548,0.353553390593274,13,11,25,2,1.45240232,1,0,0
21,S21RS,2.25,2.25,0.02,1.06066017177982,1.06066017177982,0,6,26,9,2,1.903026904,NaN,NaN,NaN
21,S21RS,2.25,2.625,1.125,1.06066017177982,0.530330085889911,1.23743686707646,6,18,2,2,2.65438043,1,0,0
21,S21RS,2.25,2.75,0.51,0.353553390593274,0.353553390593274,0.692964645562817,19,21,30,2,2.237128584,1,0,0
21,S21RS,2.25,3.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,13,3,25,2,1.135184129,1,0,0
21,S21RS,2.25,2.25,0.025,1.06066017177982,0.353553390593274,0.00707106781186547,4,19,28,2,2.287079908,NaN,NaN,NaN
21,S21RS,2.25,3.25,0.025,1.06066017177982,1.06066017177982,0.00707106781186547,13,3,28,2,1.58591552,1,0,0
21,S21RS,2.25,3.5,0.02,1.06066017177982,0.707106781186548,0,4,11,9,2,1.352233657,1,0,0
21,S21RS,2.25,2.75,1,1.06066017177982,0.353553390593274,0,4,21,15,2,1.168674288,1,0,0
21,S21RS,2.25,3.5,2,0.353553390593274,0.707106781186548,0,19,11,24,2,1.202018938,1,0,0
21,S21RS,2.005,2.25,2,0.00707106781186532,1.06066017177982,1.4142135623731,1,4,14,1,1.519238618,0,1,0
21,S21RS,2.25,2.75,1,1.06066017177982,0.353553390593274,0,13,21,15,2,1.619317312,1,0,0
21,S21RS,2.25,3.5,2,1.06066017177982,0.707106781186548,1.4142135623731,13,11,14,2,1.586065063,1,0,0
21,S21RS,2.005,3.5,1,0.00707106781186532,0.707106781186548,0,1,11,15,2,2.620968886,1,0,0
21,S21RS,2.25,2.625,1,1.06066017177982,0.530330085889911,0,6,18,15,2,3.622648235,1,0,0
21,S21RS,2.25,3.5,1.125,1.06066017177982,0.707106781186548,1.23743686707646,26,11,2,2,1.519159451,1,0,0
21,S21RS,2.25,2.75,0.025,1.06066017177982,0.353553390593274,0.00707106781186547,6,21,28,2,1.435707043,1,0,0
21,S21RS,2.625,2.75,2,0.530330085889911,0.353553390593274,0,18,21,24,2,5.909753467,1,0,0
21,S21RS,2.25,3.25,0.51,1.06066017177982,1.06066017177982,0.692964645562817,6,3,30,2,1.769542663,1,0,0
21,S21RS,2.25,2.25,0.02,1.06066017177982,1.06066017177982,0,4,26,9,2,1.585910278,NaN,NaN,NaN
21,S21RS,2.75,3.25,1,0.353553390593274,1.06066017177982,0,21,3,15,2,1.001672157,1,0,0
21,S21RS,2.005,2.25,1.25,0.00707106781186532,1.06066017177982,0.353553390593274,1,13,20,1,1.886424077,0,1,0
21,S21RS,2.005,2.25,2,0.00707106781186532,1.06066017177982,1.4142135623731,1,6,14,1,1.702813321,0,1,0
21,S21RS,2.25,2.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,6,13,25,2,3.70623339,NaN,NaN,NaN
21,S21RS,2.25,2.25,0.02,1.06066017177982,1.06066017177982,0,13,26,9,2,1.552686773,NaN,NaN,NaN
21,S21RS,2.005,2.25,0.02,0.00707106781186532,1.06066017177982,0,1,26,9,1,1.569250835,0,1,0
21,S21RS,2.25,2.625,1.125,1.06066017177982,0.530330085889911,1.23743686707646,26,18,2,2,1.552555835,1,0,0
21,S21RS,2.005,2.25,1,0.00707106781186532,1.06066017177982,0,1,26,15,1,1.435695759,0,1,0
21,S21RS,2.25,3.25,1.75,0.353553390593274,1.06066017177982,0.353553390593274,19,3,8,2,1.335512353,1,0,0
21,S21RS,2.25,3.5,1.75,0.353553390593274,0.707106781186548,0.353553390593274,19,11,8,2,1.018341883,1,0,0
21,S21RS,2.25,3.5,1.75,1.06066017177982,0.707106781186548,0.353553390593274,26,11,25,2,0.868048636,1,0,0
21,S21RS,2.25,3.5,0.51,1.06066017177982,0.707106781186548,0.692964645562817,6,11,30,2,5.025360068,1,0,0
21,S21RS,2.005,3.25,2,0.00707106781186532,1.06066017177982,0,1,3,24,2,0.984941896,1,0,0
21,S21RS,2.25,2.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,4,26,25,1,5.141848751,NaN,NaN,NaN
21,S21RS,2.25,3.25,0.025,1.06066017177982,1.06066017177982,0.00707106781186547,26,3,28,2,1.535738005,1,0,0
21,S21RS,2.005,3.5,0.51,0.00707106781186532,0.707106781186548,0.692964645562817,1,11,30,2,1.535771867,1,0,0
21,S21RS,2.005,2.625,1.25,0.00707106781186532,0.530330085889911,0.353553390593274,1,18,20,2,2.587573357,1,0,0
21,S21RS,2.25,2.25,0.51,1.06066017177982,1.06066017177982,0.692964645562817,6,13,30,2,2.120125648,NaN,NaN,NaN
21,S21RS,3.25,3.5,0.025,1.06066017177982,0.707106781186548,0.00707106781186547,3,11,28,1,3.055040409,0,1,0
21,S21RS,2.25,2.75,2,0.353553390593274,0.353553390593274,0,19,21,24,2,1.569289252,1,0,0
21,S21RS,2.625,3.5,2,0.530330085889911,0.707106781186548,0,18,11,24,2,1.786279744,1,0,0
21,S21RS,2.005,2.25,1.25,0.00707106781186532,1.06066017177982,0.353553390593274,1,6,20,1,3.455784284,0,1,0
21,S21RS,2.25,3.25,0.02,1.06066017177982,1.06066017177982,0,6,3,9,2,1.201870686,1,0,0
21,S21RS,2.25,2.75,0.02,1.06066017177982,0.353553390593274,0,6,21,9,2,3.522502194,1,0,0
21,S21RS,2.25,3.25,1.125,1.06066017177982,1.06066017177982,1.23743686707646,26,3,2,2,1.786242127,1,0,0
21,S21RS,2.25,2.25,2,1.06066017177982,1.06066017177982,1.4142135623731,4,6,14,1,3.322137449,NaN,NaN,NaN
21,S21RS,2.25,2.75,0.025,1.06066017177982,0.353553390593274,0.00707106781186547,26,21,28,2,2.737837101,1,0,0
21,S21RS,2.75,3.25,0.02,0.353553390593274,1.06066017177982,0,21,3,9,2,1.802988654,1,0,0
21,S21RS,2.25,3.25,1.125,1.06066017177982,1.06066017177982,1.23743686707646,6,3,2,2,1.051742586,1,0,0
21,S21RS,2.25,2.75,2,0.353553390593274,0.353553390593274,1.4142135623731,19,21,14,2,1.819594457,1,0,0
21,S21RS,2.625,3.5,2,0.530330085889911,0.707106781186548,1.4142135623731,18,11,14,2,2.186925445,1,0,0
21,S21RS,2.25,2.25,0.025,1.06066017177982,1.06066017177982,0.00707106781186547,6,26,28,2,1.45239694,NaN,NaN,NaN
21,S21RS,2.25,2.625,1.75,1.06066017177982,0.530330085889911,0.353553390593274,6,18,8,2,3.388804987,1,0,0
21,S21RS,2.25,2.75,1.75,1.06066017177982,0.353553390593274,0.353553390593274,13,21,25,2,1.602560121,1,0,0
21,S21RS,2.25,2.625,2,0.353553390593274,0.530330085889911,1.4142135623731,19,18,14,1,4.106795615,0,1,0
21,S21RS,3.25,3.5,1.75,1.06066017177982,0.707106781186548,0.353553390593274,3,11,25,1,1.519151954,0,1,0
21,S21RS,2.25,2.25,1,1.06066017177982,1.06066017177982,0,6,26,15,2,2.454149598,NaN,NaN,NaN
21,S21RS,2.25,2.25,1.125,1.06066017177982,1.06066017177982,1.23743686707646,4,13,2,2,2.454055462,NaN,NaN,NaN
21,S21RS,2.25,3.25,1,1.06066017177982,1.06066017177982,0,13,3,15,2,1.085107909,1,0,0
21,S21RS,2.25,2.625,0.02,1.06066017177982,0.530330085889911,0,26,18,9,2,2.570901335,1,0,0
21,S21RS,2.625,3.25,1.125,0.530330085889911,1.06066017177982,1.23743686707646,18,3,2,2,1.018248984,1,0,0
21,S21RS,2.25,3.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,6,3,8,2,1.569311652,1,0,0
21,S21RS,2.25,2.75,1.125,1.06066017177982,0.353553390593274,1.23743686707646,6,21,2,2,1.419201247,1,0,0
21,S21RS,2.75,3.25,2,0.353553390593274,1.06066017177982,1.4142135623731,21,3,14,2,1.235302668,1,0,0
21,S21RS,2.005,3.25,0.025,0.00707106781186532,1.06066017177982,0.00707106781186547,1,3,28,2,1.252148098,1,0,0
21,S21RS,2.25,2.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,4,6,8,3,3.222012143,0,0,1
21,S21RS,2.25,2.25,0.025,1.06066017177982,0.353553390593274,0.00707106781186547,6,19,28,2,1.636042599,NaN,NaN,NaN
21,S21RS,2.25,2.25,1.125,0.353553390593274,1.06066017177982,1.23743686707646,19,26,2,1,1.636036779,NaN,NaN,NaN
21,S21RS,2.25,2.75,0.025,0.353553390593274,0.353553390593274,0.00707106781186547,19,21,28,2,2.170246517,1,0,0
21,S21RS,2.25,3.25,0.02,1.06066017177982,1.06066017177982,0,26,3,9,2,1.585916598,1,0,0
21,S21RS,2.25,2.25,1,1.06066017177982,1.06066017177982,0,4,6,15,1,4.006496274,NaN,NaN,NaN
21,S21RS,2.25,2.25,1.75,1.06066017177982,0.353553390593274,0.353553390593274,6,19,8,3,1.73626077,0,0,1
21,S21RS,2.25,2.625,2,1.06066017177982,0.530330085889911,0,26,18,24,3,1.702812504,0,0,1
21,S21RS,2.005,2.25,1.75,0.00707106781186532,1.06066017177982,0.353553390593274,1,4,25,1,1.569216547,0,1,0
21,S21RS,2.75,3.5,0.025,0.353553390593274,0.707106781186548,0.00707106781186547,21,11,28,2,1.235352896,1,0,0
21,S21RS,2.25,2.75,2,1.06066017177982,0.353553390593274,1.4142135623731,26,21,14,2,1.368951253,1,0,0
21,S21RS,2.25,3.25,2,1.06066017177982,1.06066017177982,0,26,3,24,2,1.419022269,1,0,0
21,S21RS,3.25,3.5,1.125,1.06066017177982,0.707106781186548,1.23743686707646,3,11,2,1,4.307049638,0,1,0
21,S21RS,2.25,2.75,0.025,1.06066017177982,0.353553390593274,0.00707106781186547,13,21,28,2,1.502463742,1,0,0
21,S21RS,2.25,2.25,0.51,1.06066017177982,0.353553390593274,0.692964645562817,6,19,30,2,1.502497525,NaN,NaN,NaN
21,S21RS,2.75,3.25,1.25,0.353553390593274,1.06066017177982,0.353553390593274,21,3,20,2,1.177358499,1,0,0
21,S21RS,2.25,2.25,0.02,1.06066017177982,1.06066017177982,0,4,13,9,2,1.786203111,NaN,NaN,NaN
21,S21RS,2.625,2.75,0.025,0.530330085889911,0.353553390593274,0.00707106781186547,18,21,28,2,1.6693824,1,0,0
21,S21RS,2.25,2.25,1.75,1.06066017177982,0.353553390593274,0.353553390593274,4,19,25,2,1.535916016,NaN,NaN,NaN
21,S21RS,2.25,3.5,1.125,1.06066017177982,0.707106781186548,1.23743686707646,4,11,2,2,1.602629236,1,0,0
21,S21RS,2.005,2.25,1.125,0.00707106781186532,1.06066017177982,1.23743686707646,1,6,2,1,1.419102312,0,1,0
21,S21RS,3.25,3.5,1.75,1.06066017177982,0.707106781186548,0.353553390593274,3,11,8,2,1.018418882,1,0,0
21,S21RS,2.005,3.5,1.75,0.00707106781186532,0.707106781186548,0.353553390593274,1,11,8,2,1.719404488,1,0,0
21,S21RS,2.25,3.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,26,3,25,2,0.951587214,1,0,0
21,S21RS,2.005,2.25,1.75,0.00707106781186532,1.06066017177982,0.353553390593274,1,6,8,1,1.168599884,0,1,0
21,S21RS,2.005,2.75,2,0.00707106781186532,0.353553390593274,0,1,21,24,2,1.686156612,1,0,0
21,S21RS,2.25,2.75,1.75,1.06066017177982,0.353553390593274,0.353553390593274,13,21,8,2,1.252091758,1,0,0
21,S21RS,2.005,2.25,1,0.00707106781186532,1.06066017177982,0,1,13,15,1,1.218837796,0,1,0
21,S21RS,2.25,2.25,2,1.06066017177982,0.353553390593274,0,4,19,24,1,2.003206988,NaN,NaN,NaN
21,S21RS,2.625,3.25,0.02,0.530330085889911,1.06066017177982,0,18,3,9,2,1.151922024,1,0,0
21,S21RS,2.625,3.25,1,0.530330085889911,1.06066017177982,0,18,3,15,2,1.435773482,1,0,0
21,S21RS,2.005,2.625,1.125,0.00707106781186532,0.530330085889911,1.23743686707646,1,18,2,1,2.654291937,0,1,0
21,S21RS,2.25,3.5,1.75,1.06066017177982,0.707106781186548,0.353553390593274,4,11,25,2,1.469098427,1,0,0
21,S21RS,2.25,3.5,2,0.353553390593274,0.707106781186548,1.4142135623731,19,11,14,2,1.485836195,1,0,0
21,S21RS,2.25,3.5,0.02,1.06066017177982,0.707106781186548,0,6,11,9,2,1.702766952,1,0,0
21,S21RS,2.25,2.25,2,1.06066017177982,1.06066017177982,0,4,13,24,3,2.604322724,0,0,1
21,S21RS,2.625,2.75,1.125,0.530330085889911,0.353553390593274,1.23743686707646,18,21,2,2,2.420683816,1,0,0
21,S21RS,2.25,2.625,2,1.06066017177982,0.530330085889911,0,4,18,24,2,1.085206995,1,0,0
21,S21RS,2.25,2.625,1.75,1.06066017177982,0.530330085889911,0.353553390593274,6,18,25,3,1.535862305,0,0,1
21,S21RS,2.005,2.25,0.025,0.00707106781186532,1.06066017177982,0.00707106781186547,1,13,28,1,1.051730749,0,1,0
21,S21RS,2.75,3.25,0.025,0.353553390593274,1.06066017177982,0.00707106781186547,21,3,28,2,1.318823931,1,0,0
21,S21RS,2.25,2.25,0.02,1.06066017177982,0.353553390593274,0,13,19,9,2,1.402303019,NaN,NaN,NaN
21,S21RS,2.25,2.75,1,1.06066017177982,0.353553390593274,0,26,21,15,2,1.502375544,1,0,0
21,S21RS,2.25,2.75,0.02,1.06066017177982,0.353553390593274,0,13,21,9,2,2.303751879,1,0,0
21,S21RS,2.005,2.25,2,0.00707106781186532,1.06066017177982,1.4142135623731,1,13,14,1,1.101787094,0,1,0
21,S21RS,2.25,2.625,0.51,1.06066017177982,0.530330085889911,0.692964645562817,4,18,30,2,1.636042518,1,0,0
21,S21RS,2.005,2.25,1.125,0.00707106781186532,1.06066017177982,1.23743686707646,1,13,2,1,1.335459826,0,1,0
21,S21RS,2.75,3.5,0.02,0.353553390593274,0.707106781186548,0,21,11,9,2,1.53584735,1,0,0
21,S21RS,2.25,2.25,0.51,1.06066017177982,1.06066017177982,0.692964645562817,4,6,30,2,3.689428328,NaN,NaN,NaN
21,S21RS,2.25,3.5,1.25,1.06066017177982,0.707106781186548,0.353553390593274,4,11,20,2,1.085039176,1,0,0
21,S21RS,2.25,2.25,0.02,0.353553390593274,1.06066017177982,0,19,26,9,1,2.470728155,NaN,NaN,NaN
21,S21RS,2.25,3.25,0.51,1.06066017177982,1.06066017177982,0.692964645562817,4,3,30,2,0.884764393,1,0,0
21,S21RS,2.25,2.25,1,1.06066017177982,1.06066017177982,0,4,13,15,2,1.619328966,NaN,NaN,NaN
21,S21RS,2.25,3.25,1.25,1.06066017177982,1.06066017177982,0.353553390593274,26,3,20,2,0.901455699,1,0,0
21,S21RS,2.25,2.75,2,1.06066017177982,0.353553390593274,1.4142135623731,4,21,14,2,1.903152112,1,0,0
21,S21RS,2.25,3.5,0.02,1.06066017177982,0.707106781186548,0,26,11,9,2,1.418901645,1,0,0
21,S21RS,2.25,2.25,2,0.353553390593274,1.06066017177982,1.4142135623731,19,26,14,1,1.802949534,NaN,NaN,NaN
21,S21RS,2.25,2.75,0.02,0.353553390593274,0.353553390593274,0,19,21,9,2,1.335685695,1,0,0
21,S21RS,2.25,2.25,1.25,1.06066017177982,1.06066017177982,0.353553390593274,4,6,20,1,2.05336202,NaN,NaN,NaN
21,S21RS,2.625,3.5,1.125,0.530330085889911,0.707106781186548,1.23743686707646,18,11,2,2,1.352231836,1,0,0
21,S21RS,2.25,2.25,1.75,1.06066017177982,0.353553390593274,0.353553390593274,13,19,25,1,2.621016288,NaN,NaN,NaN
21,S21RS,2.25,3.5,2,1.06066017177982,0.707106781186548,0,13,11,24,2,1.21881309,1,0,0
21,S21RS,2.25,2.25,1.75,1.06066017177982,1.06066017177982,0.353553390593274,4,26,8,3,1.318801458,0,0,1
21,S21RS,2.75,3.25,0.51,0.353553390593274,1.06066017177982,0.692964645562817,21,3,30,2,1.468994065,1,0,0
21,S21RS,2.005,2.625,2,0.00707106781186532,0.530330085889911,0,1,18,24,1,1.268777817,0,1,0
21,S21RS,2.75,3.25,1.75,0.353553390593274,1.06066017177982,0.353553390593274,21,3,25,2,1.085089018,1,0,0
