subID	modeli	name	Mp	delta	wp	scl	nll	nllsd	success	iterations
32	2	LinearDistrb	0.00072479248046875	0.0703598022460938	NaN	3.19956970214844	293.412276266279	0.0320811727103009	2	15
32	3	DN	4.88758087158203e-06	0.323991918563843	0.366098999977112	NaN	296.033482204637	0.0358129363874741	2	24
32	4	dDNb	0.978615283966064	0.597347068786621	0	3.99999988079071	285.870856195758	0.0322670021359339	2	16
32	5	dDNd	0.0631637582846452	-0.0291375084372703	0.00666483346140012	2.96639372698846	292.968879783224	0.03540720583177	1	27
33	1	McFadden	103.061082839966	-0.326277542114258	NaN	NaN	372.369234567488	0.029841268346685	2	15
33	2	LinearDistrb	88.4959669113159	0.285462665557861	NaN	0.206843280792236	372.398495283829	0.0363246352418421	2	11
33	3	DN	295.385347077325	-0.0165317909792066	1.37595421839069	NaN	372.386270114161	0.0301051684870114	1	21
33	4	dDNb	84.5342712402344	-0.116302490234375	0	0.580072021484375	372.393754733872	0.0276059700507464	1	24
33	5	dDNd	77.8251652885228	0.278071054071188	0.999001526460051	0.487679533287883	372.406744157264	0.024498695705398	2	22
34	1	McFadden	2.96067519299686	0.189442149922252	NaN	NaN	169.148846908661	0.0320825630855364	2	26
34	2	LinearDistrb	1.13449239730835	1.81015014648438	NaN	1.54069852828979	162.895488686303	0.0306303426853884	2	24
34	3	DN	2.39783341567374	0.117218573712692	0.0393319992886816	NaN	168.273761214028	0.0244838220033233	1	24
34	4	dDNb	1.66893005371094e-05	1.4958101272583	0.0603765487670899	1.30442638397217	153.264089049566	0.0340753632431165	2	21
34	5	dDNd	0.0825844705104828	1.6661346912384	0.051889705657959	1.33080344200134	153.489124438453	0.0327776431328755	2	26
35	1	McFadden	3.32197672687471	0.00285619422793387	NaN	NaN	162.471841734247	0.0485828064132193	2	11
35	2	LinearDistrb	3.37254617363214	-0.0327571600675583	NaN	0.000234383344650313	162.515389761361	0.0314080206804714	2	11
35	3	DN	3.30520173488185	-1.99999999998254	7.96172535044715e-06	NaN	162.542511342537	0.044075452887111	1	23
35	4	dDNb	3.38149261474609	-0.0100601196289063	0	0.00287780761718759	162.544283785117	0.0372628508170032	2	13
35	5	dDNd	3.39999771118164	-0.0212089538574219	0	7.62939453169409e-07	162.546179986344	0.0426292426106049	2	13
