subID	modeli	name	Mp	wp	nll	nllsd	success	iterations
32	1	McFadden	0.713362669743219	NaN	199.99924773513	0.0236771644178477	1	19
32	2	LinearDistrb	0.664477111959577	NaN	199.275780812594	0.027562378082396	1	20
32	3	DN	0.711113879457116	0	199.987215813341	0.0287044812929235	2	11
32	4	dDNb	0.667084323242307	0	199.278771712448	0.0217828844504426	1	19
32	5	dDNd	0.679210951551795	0	199.293490266334	0.0221914726375659	1	17
33	1	McFadden	2.58464050292969	NaN	234.568101466185	0.0272330563262207	2	14
33	2	LinearDistrb	1.22901597740642	NaN	222.513781138705	0.0405335665412052	2	21
33	3	DN	1.32090979814529	0	223.303688220427	0.0320262221924426	2	20
33	4	dDNb	1.21708357069292	0	222.478397571606	0.0305679556307928	1	23
33	5	dDNd	1.21870882436633	0	222.445835310264	0.0271982192604707	1	16
34	1	McFadden	0.596122160626038	NaN	151.937549981682	0.0226746831723314	1	23
34	2	LinearDistrb	0.47699499130249	NaN	152.326393052088	0.0191467202740155	2	16
34	3	DN	1.13686837721616e-11	0.060906235254879	150.821631345668	0.0216950506964661	1	17
34	4	dDNb	0.282709538470954	0.0193030425347388	152.210010924377	0.0237792078869863	1	21
34	5	dDNd	0.260497093200684	0.0207594871520996	152.150923216463	0.0239444687212073	2	16
35	1	McFadden	0.341942911269143	NaN	111.303121278697	0.0188586461931378	2	22
35	2	LinearDistrb	0.297642033197917	NaN	115.440770752865	0.0151766561634756	2	15
35	3	DN	4.76837158203125e-07	0.0323473691940308	110.667058972051	0.0188524683440459	2	17
35	4	dDNb	0.178432129672728	0.0103256410686299	115.329811373967	0.0221699520200954	1	22
35	5	dDNd	0.197857503313571	0.00910212742164729	115.339635975056	0.0229818097165248	2	21
36	1	McFadden	0.978851318359375	NaN	155.561733457792	0.0412229379594942	2	14
36	2	LinearDistrb	0.742392063140869	NaN	152.807677887128	0.108954309284121	2	14
36	3	DN	7.05718994140625e-05	0.0808696746826172	151.196171015781	0.0725081521647723	1	23
36	4	dDNb	0.0010986328125	0.0724609375	152.228922964708	0.126216339536484	1	21
36	5	dDNd	0.0010986328125	0.076177978515625	152.389802211137	0.0735286491818969	1	19
37	1	McFadden	0.400783968593117	NaN	93.0289611970349	0.0173110152479384	2	19
37	2	LinearDistrb	0.337338238110533	NaN	95.3671776903147	0.0167039287336315	1	22
37	3	DN	0.365269702393562	0.0027903832495213	93.0252129256694	0.0175493957442223	1	19
37	4	dDNb	0.338596159198005	0	95.3702377677968	0.0136804263447384	1	19
37	5	dDNd	0.337554931640625	0	95.3741034455641	0.0196355372395728	2	17
38	1	McFadden	0.434439650414078	NaN	182.420711208415	0.0461203076669825	1	23
38	2	LinearDistrb	0.413597444072366	NaN	183.142261558245	0.0448579778553781	2	21
38	3	DN	0.445543311536312	0	182.374183933999	0.0421000842416048	2	22
38	4	dDNb	0.408856353224373	1.60274044813669e-06	183.19448966813	0.0623779105376995	1	23
38	5	dDNd	0.40484619140625	0	183.193301828216	0.0430212029850908	2	13
39	1	McFadden	0.620827792794444	NaN	112.686524906384	0.0197245763372226	1	22
39	2	LinearDistrb	0.601145394146442	NaN	114.720400904477	0.022202211452223	2	16
39	3	DN	7.05718994140625e-05	0.101425552368164	112.447283556736	0.0195620692936004	2	14
39	4	dDNb	0.343527877470478	0.0393572898814455	114.631175872388	0.0195856454954048	2	16
39	5	dDNd	0.114859075672072	0.0741556212273196	114.562654019183	0.019576592312006	1	29
40	1	McFadden	1.05894958972931	NaN	153.407888685716	0.0305140378247209	2	16
40	2	LinearDistrb	0.936553955078125	NaN	151.184929100095	0.033973838558297	2	11
40	3	DN	1.07959650270641	0	153.38315332107	0.0269865864411987	2	19
40	4	dDNb	0.954858779907227	0	151.194823890971	0.0438670313684653	2	15
40	5	dDNd	0.949625015258789	0	151.202096522263	0.0392678263212387	2	15
41	1	McFadden	0.452429250814021	NaN	110.94889431725	0.0174313317020245	2	22
41	2	LinearDistrb	0.419760788441636	NaN	113.360704468341	0.0252530935804761	1	22
41	3	DN	0.457370758056641	0	110.94910631685	0.0219908486629613	2	18
41	4	dDNb	0.425149359100033	0	113.356771926139	0.0210423048027452	1	23
41	5	dDNd	0.419408311640382	4.99808720633155e-07	113.357201408057	0.0175460579891761	2	20
42	1	McFadden	0.987105860967858	NaN	187.683982243801	0.0214695384339165	2	20
42	2	LinearDistrb	0.537873896579185	NaN	182.503984053624	0.0228703050540251	2	20
42	3	DN	1.01124739996885	0	187.681328202999	0.0170507571590922	1	16
42	4	dDNb	4.76837158203125e-07	0.0406778752803802	182.467370902722	0.0176427707856145	2	16
42	5	dDNd	2.04890966415405e-08	0.0365862337872386	182.439801868174	0.0225537614232783	1	18
43	1	McFadden	0.47447385758278	NaN	124.330894026628	0.0479566152869818	2	25
43	2	LinearDistrb	0.427014708518982	NaN	124.676994121899	0.0330796883141954	2	17
43	3	DN	0.481854530342389	0	124.314407271407	0.0294248479838259	1	21
43	4	dDNb	0.433246458696971	5.78521109562136e-06	124.707100694661	0.0384511292242731	2	23
43	5	dDNd	0.428154898807406	0	124.692019277296	0.0360145262616795	1	22
44	1	McFadden	1.97718238830566	NaN	263.152510067955	0.0341718801650732	2	14
44	2	LinearDistrb	1.60500335693359	NaN	262.618868061405	0.0353213181447065	2	12
44	3	DN	1.67347025126219e-10	0.398259893526847	260.567993257317	0.0273473357415426	2	22
44	4	dDNb	2.27373675443232e-13	0.353941216871368	259.615240201743	0.019894799108654	1	18
44	5	dDNd	1.11758708953857e-07	0.357569046318531	259.66576708083	0.0218953579376517	2	26
45	1	McFadden	13.6521879823849	NaN	274.024442093254	0.025728038796394	2	22
45	2	LinearDistrb	12.8861255645752	NaN	274.016696438524	0.0250460704409014	2	13
45	3	DN	2.04890966415405e-08	1.36743659563363	273.959054183142	0.0349072641670272	2	16
45	4	dDNb	0.00188276926928665	1.38195604364737	273.985063764759	0.0332093088065356	2	14
45	5	dDNd	4.32783602614109	1.07305473321067	273.976999323498	0.0330944491944553	2	20
46	1	McFadden	0.714501551537978	NaN	220.161851707433	0.0237728601292965	1	25
46	2	LinearDistrb	0.642993992427364	NaN	219.794950569612	0.0279889404181168	1	22
46	3	DN	0.71523425608757	0	220.134377918649	0.0326650648797892	1	24
46	4	dDNb	0.648547376211894	0	219.788041870851	0.0268348940925537	1	18
46	5	dDNd	0.641620201812657	0	219.785221763103	0.0374576233607823	1	21
47	1	McFadden	0.223901201787491	NaN	143.229858000539	0.0207697810516067	1	25
47	2	LinearDistrb	0.13724271178944	NaN	161.350185959892	0.0198919086543341	2	15
47	3	DN	0.138990342664329	0.00888980270283357	143.160818399818	0.0224897044877275	1	23
47	4	dDNb	0.134096930785432	0.000398169624258982	161.329591982021	0.0211957105398977	1	21
47	5	dDNd	0.132075440138237	0.000411741379480191	161.374299661728	0.0196965015877031	1	19
48	1	McFadden	0.429597096906718	NaN	207.629319135762	0.0293616126256101	1	20
48	2	LinearDistrb	0.384825019362324	NaN	207.438765192535	0.0231943946296531	2	19
48	3	DN	8.85679673956474e-05	0.1936520991414	202.407694032072	0.0253282369837297	1	20
48	4	dDNb	4.76837158203125e-07	0.175935351848602	202.565475941643	0.0253808167073274	1	20
48	5	dDNd	3.37604433298111e-09	0.180359455454163	202.489312188181	0.0186537353446039	1	32
49	1	McFadden	0.381525533273816	NaN	73.1429862416819	0.0178011198750842	2	19
49	2	LinearDistrb	0.2144775390625	NaN	81.8281076712975	0.0134202157479328	2	11
49	3	DN	5.32907051820075e-14	0.0385448394154195	71.6234033819325	0.0115203714913798	1	18
